company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
TeamKoder,blockchain,,,,,,"['eCommerce', 'Information technology', 'Retail', 'Supply Chain, Logistics, and Transport']","Surat, India",10 - 49 employees,"$1,000+"
Universe49,blockchain,,,,,,"['Arts, entertainment & music', 'Business services', 'Financial services', 'Hospitality & leisure', 'Information technology', 'Real estate']","Yerevan, Armenia",10 - 49 employees,"$5,000+"
Wizard Geek Ninja,blockchain,,,,,,,"Singapore, Singapore",10 - 49 employees,Undisclosed
Blockchaineum,blockchain,,,,,,,"Budapest, Hungary",10 - 49 employees,"$10,000+"
iTizzi Custom Software Development,blockchain,,,,,,"['Arts, entertainment & music', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Energy & natural resources']","Vinnytsia, Ukraine",50 - 249 employees,"$10,000+"
"Anhui Dic Shujin Technology Co., Ltd.",blockchain,,,,,,"['Business services', 'eCommerce', 'Financial services']","He Fei Shi, China",50 - 249 employees,Undisclosed
"Shandong Digital Engine Information Technology Co., Ltd.",blockchain,,,,,,"['Education', 'Medical', 'Telecommunications']","Linyi, China",50 - 249 employees,Undisclosed
NCC STUDIO,blockchain,,,,,,['Gaming'],"Hanoi, Vietnam",50 - 249 employees,"$10,000+"
Decentra Crew,blockchain,,,,,,,"Troutdale, OR",50 - 249 employees,"$25,000+"
NFmarkeT,blockchain,,,,,,,"Barcelona, Spain",50 - 249 employees,Undisclosed
Kynetix,blockchain,"Launched in 1996, Kynetix is a software development company. In London, United Kingdom, their small team specializes in custom software development, application management & support, blockchain, business consulting, and more.",,,,,"['Business services', 'Financial services', 'Information technology']","Croydon, United Kingdom",10 - 49 employees,Undisclosed
Genora Infotech,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Education', 'Government', 'Medical', 'Real estate', 'Utilities']","Kesarvale, India",10 - 49 employees,Undisclosed
Level Up Development,blockchain,,,,,,,"Indianapolis, IN",10 - 49 employees,"$50,000+"
LEOCODE,blockchain,"LEOCODE is a software development company that was founded in 2008 and has specialties in the business, IT, e-commerce, and advertising industries. With two offices in Poland and the UK, the team of 50 works with midmarket companies to custom develop software, develop apps, and conduct AV testing.",,,WizzAir; SchoolBlazer; Dukes of London; SlickStitch,"LEOCODE was responsible for updating, testing, and implementing a toolset for a business services company. This included both front- and backend development.","['Advertising & marketing', 'Business services', 'eCommerce', 'Medical', 'Information technology', 'Retail', 'Telecommunications']","Katowice, Poland",10 - 49 employees,"$10,000+"
Crowdform,blockchain,,,,,,,"London, United Kingdom",10 - 49 employees,"$10,000+"
FIXER,blockchain,,,,,,,"Minato City, Japan",10 - 49 employees,"$5,000+"
Secret Location,blockchain,,,,,,,"Culver City, CA",10 - 49 employees,Undisclosed
"MFR Consultants, Inc",blockchain,,,,,,,"Philadelphia, PA",10 - 49 employees,"$25,000+"
Chateaux,blockchain,,,,,,,"Norwalk, CT",10 - 49 employees,Undisclosed
MAGES Institute,blockchain,,,,,,,"Singapore, Singapore",10 - 49 employees,Undisclosed
Hashwide,blockchain,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Government', 'Medical', 'Energy & natural resources', 'Real estate']","Ernakulam, India",10 - 49 employees,"$25,000+"
Rainbow Technologies Ltd,blockchain,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
Teqsense,blockchain,,,,,,,"Hyderabad, India",2 - 9 employees,"$10,000+"
GoBoutique,blockchain,,,,,,['Information technology'],"L'viv, Ukraine",2 - 9 employees,Undisclosed
Smart Source Technologies Pte Ltd,blockchain,,,,,,"['Automotive', 'Consumer products & services', 'eCommerce', 'Education', 'Government', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure', 'Information technology', 'Non-profit']","Singapore, Singapore",2 - 9 employees,"$1,000+"
Velocity Works,blockchain,,,,,,,"Pittsburgh, PA",2 - 9 employees,"$10,000+"
maugli munich,blockchain,,,,,,,"München, Germany",2 - 9 employees,Undisclosed
Arc Business Partners,blockchain,,,,,,,"Sydney, Australia",2 - 9 employees,Undisclosed
Chain Effect,blockchain,"Located in Ljubljana, Slovenia, Chain Effect is an user experience design agency. The agency offers ux/ui design, blockchain, mobile app development, web design, and more and is small.The agency was founded in 2017.",,,,,"['Financial services', 'Gambling', 'Medical', 'Information technology', 'Media', 'Retail']","Ljubljana, Slovenia",2 - 9 employees,"$10,000+"
StarCluster,blockchain,"StarCluster is a small custom software development firm. The București, Romania-based firm was launched in 2018. Their team provides custom software development, blockchain, cybersecurity, mobile app development, and more.",,,,,,"București, Romania",2 - 9 employees,"$5,000+"
AntIT - Mobile Development Company,blockchain,"AntIT - Mobile Development Company is a mobile application development company located in San José, Costa Rica. The small firm was founded in 2016. Their services include mobile app development, blockchain, custom software development, enterprise app modernization, and more.",,,,,"['Financial services', 'Information technology']","San José, Costa Rica",2 - 9 employees,"$100,000+"
Error-404 Web Development Agency LLC,blockchain,,,,,,,"Washington, DC",2 - 9 employees,"$1,000+"
Binarytag,blockchain,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
Versatile Synergy,blockchain,,,,,,,"Dubai, United Arab Emirates",2 - 9 employees,"$5,000+"
Continental,blockchain,,,,,,,"Kyiv, Ukraine",2 - 9 employees,Undisclosed
Aegis Studio,blockchain,,,,,,,"Marina del Rey, CA",2 - 9 employees,Undisclosed
PlomX,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Government', 'Medical', 'Information technology']","Dubai, United Arab Emirates",50 - 249 employees,"$1,000+"
Bantva Technology,blockchain,,,,,,"['Business services', 'eCommerce', 'Information technology']","Karachi, Pakistan",50 - 249 employees,"$10,000+"
Tech4biz Solutions Private Limited,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Gaming', 'GPS, Navigation & GIS', 'Medical']","Bengaluru, India",50 - 249 employees,"$5,000+"
Weavers Media,blockchain,"Weavers Media, a business consulting company, was established in 2015. The small team focuses on business consulting, AR/VR development, blockchain, IT strategy consulting, and more. The firm is headquartered in Ahmedabad, India.",,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Consumer products & services', 'eCommerce', 'Gambling']","Ahmedabad, India",Freelancer employees,"$1,000+"
Adaptive Media,blockchain,,,,,,"['Advertising & marketing', 'Consumer products & services', 'Medical', 'Information technology', 'Media']","Fortitude Valley, Australia",10 - 49 employees,"$25,000+"
Quetzal Software,blockchain,"Application development firm Quetzal Software was founded in 2012. The small San Francisco, California-based team offers mobile app development, IT staff augmentation, web development, Artificial Intelligence, and more.",,,Airbus; IPVanish; Asymm; CrediLikeMe,,"['Business services', 'Medical', 'Information technology', 'Media']","Guadalajara, Mexico",10 - 49 employees,"$10,000+"
TP&P Technology,blockchain,,,,,,,"Ho Chi Minh City, Vietnam",50 - 249 employees,"$5,000+"
Infini Systems,blockchain,,,,,,,"Mumbai, India",50 - 249 employees,"$1,000+"
SAG IPL UK,blockchain,,,,,,,"Sandford, United Kingdom",50 - 249 employees,"$1,000+"
"Softthink Solutions, Inc",blockchain,,,,,,,"Leesburg, VA",50 - 249 employees,Undisclosed
Magic FinServ,blockchain,,,,,,['Financial services'],"New York, NY",50 - 249 employees,"$5,000+"
Appstec Technology Services LLC,blockchain,,,,,,"['Business services', 'Information technology']","دبي, United Arab Emirates",50 - 249 employees,"$1,000+"
Techlene Software Solutions Pty. Ltd.,blockchain,"Headquartered in Carrum Downs, Australia, Techlene Software Solutions Pty. Ltd. Is a social media marketing agency. Launched in 2015, the midsize team offers social media marketing, search engine optimization, pay per click, other digital marketing, and more.",,,,,,"Carrum Downs, Australia",50 - 249 employees,Undisclosed
BCoder Castle,blockchain,,,,,,,"Orlando, FL",50 - 249 employees,Undisclosed
LogiClump Technologies Private Limited,blockchain,,,,,,,"Noida, India",50 - 249 employees,"$1,000+"
Codeking,blockchain,,,,,,,"Houston, TX",50 - 249 employees,"$1,000+"
E-done,blockchain,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Energy & natural resources']","Zaporizhzhia, Ukraine",10 - 49 employees,"$10,000+"
Future Tech Lancer,blockchain,,,,,,"['Automotive', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Government', 'Medical', 'Information technology', 'Manufacturing', 'Telecommunications']","Gurugram, India",2 - 9 employees,"$1,000+"
Danish Blockchain Lab,blockchain,"Cybersecurity company Danish Blockchain Lab is in København, Denmark. Launched in 2021, the small team focuses on cybersecurity, blockchain, IT staff augmentation, and application testing.",,,,,,"København, Denmark",2 - 9 employees,"$5,000+"
B00st,blockchain,"B00st, a software development firm, is in Jackson, Wyoming and Cannes, France. The midsize agency was established in 2015. Their services include custom software development, blockchain, mobile app development, IoT development, and more.",,,,,,"Jackson, WY",50 - 249 employees,"$100,000+"
REPTILEHAUS Digital Agency Dublin,blockchain,,,,,,['Information technology'],"Dublin, Ireland",2 - 9 employees,"$5,000+"
LIBERATEDIT LLP,blockchain,,,,,,,"New Delhi, India",2 - 9 employees,"$5,000+"
Causeway Bridge to Innovation LLC,blockchain,,,,,,"['Business services', 'Financial services', 'Medical', 'Information technology', 'Telecommunications']","Sarasota, FL",2 - 9 employees,"$10,000+"
Beonbrand Inc,blockchain,,,,,,"['Advertising & marketing', 'Education']","Toronto, Canada",2 - 9 employees,"$5,000+"
Hifyre,blockchain,,,,,,,"Hamilton, Canada",10 - 49 employees,"$50,000+"
BluCloud Group,blockchain,"BluCloud Interactive is a digital creative agency in Tallinn, Estonia. Founded in 2011, they have about 3 employees that do SEO, web design, and web development. BluCloud Interactive serves a variety of clients in a range of industries. ",,,NORDCONNECT; Avokaado Contract Automation; Growby.ai; Vestige Verdant,,,"Tallinn, Estonia",10 - 49 employees,"$5,000+"
TPWD GmbH,blockchain,,,,,,"['Automotive', 'Business services', 'Financial services', 'Non-profit', 'Supply Chain, Logistics, and Transport']","Berlin, Germany",10 - 49 employees,"$10,000+"
Xornor Technologies Private Limited,blockchain,,,,,,,"Sahibzada Ajit Singh Nagar, India",10 - 49 employees,"$1,000+"
APP MAJLIS,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Government', 'GPS, Navigation & GIS']",United Arab Emirates,10 - 49 employees,"$10,000+"
PropelU4Ward,blockchain,,5.0,(1 Reviews),,"An IT consulting company has collaborated with PropelU4Ward for IT consulting and SI. The team manages cloud solutions, SaaS, cybersecurity, and more in order to modernize the company’s IT systems.","['Business services', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Real estate', 'Retail', 'Telecommunications']","Temperance, MI",10 - 49 employees,Undisclosed
Swiftle.io,blockchain,,,,,,"['Arts, entertainment & music', 'Consumer products & services', 'eCommerce', 'Financial services']","London, United Kingdom",10 - 49 employees,"$1,000+"
Artisan Agency,blockchain,,,,,,,"Miami, FL",10 - 49 employees,Undisclosed
Try Codnet,blockchain,"Try Codnet is an advertising company in Kraków, Poland and Warszawa, Poland. The firm specializes in advertising, custom software development, ux/ui design, blockchain, and more and has a small team.The firm was established in 2018.",,,,,,"Kraków, Poland",10 - 49 employees,"$1,000+"
iDigitalise Ltd,blockchain,,,,,,,"Uxbridge, United Kingdom",2 - 9 employees,"$10,000+"
Bemeir LLC,blockchain,,,,,,,NY,2 - 9 employees,"$1,000+"
Red Fx Digital,blockchain,,,,,,,"Noida, India",50 - 249 employees,"$1,000+"
Barcelona Puffin Consulting & Solutions,blockchain,,,,,,,"Barcelona, Spain",10 - 49 employees,Undisclosed
Kluren,blockchain,,,,,,,"Holon, Israel",10 - 49 employees,Undisclosed
Oxit,blockchain,,,,,,"['Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport', 'Utilities']","Charlotte, NC",10 - 49 employees,"$5,000+"
DV8 Infosystems,blockchain,"DV8 Infosystems is an artificial intelligence firm. They are based in Irvine, California; Chicago, Illinois; New York, New York and Singapore, Singapore and have a small team. Their services include Artificial Intelligence, cloud consulting & SI, custom software development, cybersecurity, and more. The agency was launched in 2020.",,,,,"['Automotive', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Energy & natural resources']","Irvine, CA",10 - 49 employees,"$25,000+"
Skizzle Technolabs India Private Ltd,blockchain,,,,,,"['Automotive', 'eCommerce', 'Education', 'Medical', 'Information technology', 'Retail']","Kochi, India",10 - 49 employees,"$100,000+"
BCD Apps,blockchain,,,,,,,"Rawalpindi, Pakistan",10 - 49 employees,"$1,000+"
Sortcoder,blockchain,,,,,,['Information technology'],"Bhilwara, India",2 - 9 employees,"$1,000+"
Q-Solutions,blockchain,,,,,,"['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Information technology', 'Manufacturing', 'Retail']","Karachi, Pakistan",50 - 249 employees,"$1,000+"
MIXORT sp. z o.o.,blockchain,,,,,,,"Warsaw, Poland",50 - 249 employees,"$10,000+"
Splash Factory LLC,blockchain,,,,,,,"Woodbridge, CA",50 - 249 employees,Undisclosed
Altsols IT Services Private Limited,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Medical', 'Information technology']","Noida, India",50 - 249 employees,"$1,000+"
