company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
FixedIT Consulting AB,artificial-intelligence,"FixedIT Consulting AB is a small Lund, Sweden-based artificial intelligence company. Launched in 2021, the team focuses on Artificial Intelligence, other application development, BI & big data consulting & SI, business consulting, and more.",,,,,,"Lund, Sweden",Freelancer employees,"$5,000+"
Hued.me,artificial-intelligence,"Hued.me is a web design agency. Their small team is located in Wrocław, Poland. The firm specializes in web design, IT strategy consulting, IT managed services, custom software development, and more.",,,,,,"Wrocław, Poland",10 - 49 employees,Undisclosed
dotNear,artificial-intelligence,"Cegeka is a global IT services and digital transformation firm based in Hasselt, Belgium, with more than 20 offices throughout Europe including Vienna, Prague, and Munich. Founded in 1992, they have nearly 2000 employees that offer custom software development, software integrations, strategic consulting, and managed IT services. ",,,Bridgestone; KLJ; GZA; Agora,"Cegeka provided software integration and development help for a leading fruit distributor that was trying to capitalize on their rapid growth spurred by going public in 2016. Cegeka integrated a Microsoft AX 365 ERP into the clients' digital operations, which optimized their practices and distribution mechanisms. The client was impressed by Cegeka's expertise in the food industry which requires knowledge of specific ERP customization options. ",,"București, Romania",50 - 249 employees,Undisclosed
ESolutions S.A.,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Telecommunications']","FZI, Argentina",50 - 249 employees,"$10,000+"
Lawlor Technologies Ltd,artificial-intelligence,,,,,,,"Glasgow , United Kingdom",Freelancer employees,Undisclosed
Pie District,artificial-intelligence,,,,,,,"Dubai, United Arab Emirates",50 - 249 employees,"$10,000+"
Villaex Technologies,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'eCommerce', 'Education', 'Gaming', 'Medical', 'Information technology', 'Real estate', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Dover, DE",50 - 249 employees,"$5,000+"
Harmony Data Integration Technologies Pvt Ltd,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce']","Sahibzada Ajit Singh Nagar, India",50 - 249 employees,"$50,000+"
InnovativeSolutions,artificial-intelligence,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'eCommerce', 'Medical', 'Information technology', 'Supply Chain, Logistics, and Transport']","Karachi, Pakistan",50 - 249 employees,Undisclosed
ISITA,artificial-intelligence,"Established in 2010, ISITA is a web development firm. The agency provides web development, mobile app development, Artificial Intelligence, digital strategy, and more and has a midsize team. The agency is based in San Pedro Garza García, Mexico.",,,,,['eCommerce'],"San Pedro Garza García, Mexico",50 - 249 employees,"$50,000+"
SolutionChamps Technologies Pvt Ltd,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Real estate', 'Retail']","Coimbatore, India",50 - 249 employees,"$1,000+"
Alphind Software Solutions,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Medical', 'Hospitality & leisure', 'Information technology']","Charlotte, NC",50 - 249 employees,"$50,000+"
Vast Dreams,artificial-intelligence,"Vast Dreams is a midsize software development firm. Established in 2020, the agency is headquartered in Sydney, Australia; London, United Kingdom; Ludhiana, India and Mumbai, India. Their services include custom software development, enterprise app modernization, Artificial Intelligence, ERP consulting and SI, and more.",,,,,"['Financial services', 'Medical', 'Manufacturing', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Sydney, Australia",50 - 249 employees,"$50,000+"
NewPage Solutions,artificial-intelligence,,,,,,"['eCommerce', 'Medical', 'Information technology']","Sanford, NC",50 - 249 employees,"$25,000+"
Chabre IT Services,artificial-intelligence,"Launched in 2021, Chabre IT Services is a custom software development firm. Their small team is in Warszawa, Poland. Their team provides custom software development, IT staff augmentation, web development, Artificial Intelligence, and more.",,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Financial services', 'Gambling', 'Gaming', 'Medical', 'Information technology', 'Legal', 'Media']","Warszawa, Poland",50 - 249 employees,"$25,000+"
Insighture,artificial-intelligence,,,,,,"['Financial services', 'Energy & natural resources', 'Non-profit', 'Real estate']","Melbourne, Australia",50 - 249 employees,"$25,000+"
Blink Consolidate,artificial-intelligence,"Blink Consolidate is a web development firm established in 2020. They are headquartered in Liverpool, United Kingdom and have a midsize team. Their services include web development, custom software development, mobile app development, blockchain, and more.",,,,,"['Advertising & marketing', 'eCommerce', 'Information technology']","Liverpool, United Kingdom",50 - 249 employees,"$1,000+"
"Zhengzhou Huahan Computer Software Co., Ltd.",artificial-intelligence,,,,,,"['eCommerce', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Real estate']","Zhengzhou Shi, China",50 - 249 employees,Undisclosed
AICONIC,artificial-intelligence,"AICONIC is a business intelligence company headquartered in Warsaw, Poland. Launched in 2015, the midsize team specializes in BI & big data consulting & SI.",,,,,"['Advertising & marketing', 'eCommerce', 'Financial services', 'GPS, Navigation & GIS', 'Information technology', 'Manufacturing', 'Media', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Warszawa, Poland",50 - 249 employees,"$10,000+"
ELEPHANT BYTES INC,artificial-intelligence,,,,,,,"Piscataway, NJ",50 - 249 employees,"$100,000+"
MIR Digital Solutions,artificial-intelligence,,,,Rogers; Bell; 6 Harmonics; DMC Mining Services,,"['Financial services', 'Telecommunications']","Vaughan, Canada",50 - 249 employees,"$5,000+"
CloudLink,artificial-intelligence,,,,,,,"Winston-Salem, NC",50 - 249 employees,"$1,000+"
Trident Software,artificial-intelligence,"Trident Software, a custom software development firm, was launched in 2009. Their midsize team is in. The agency provides custom software development, web development, mobile app development, e-commerce development, and more.",5.0,(1 Reviews),,Trident Software has developed an e-commerce trading platform for a fishing gear manufacturing company. They have built custom reporting and data extraction systems and an integrated internal accounting system.,"['Automotive', 'Business services', 'eCommerce', 'Education', 'Gaming', 'GPS, Navigation & GIS', 'Medical', 'Retail', 'Supply Chain, Logistics, and Transport']","Kharkiv, Ukraine",50 - 249 employees,"$25,000+"
Techjays,artificial-intelligence,,,,,,,"Santa Clara, CA",50 - 249 employees,"$10,000+"
BizOAlly,artificial-intelligence,,,,,,,"Delhi, India",50 - 249 employees,"$1,000+"
Sarvaha Systems,artificial-intelligence,,,,,,,"Pune, India",50 - 249 employees,"$10,000+"
Block-Stars Pvt Ltd,artificial-intelligence,,,,,,,"Seoul, South Korea",50 - 249 employees,"$5,000+"
Wits Innovation Lab,artificial-intelligence,"Wits Innovation Lab is a midsize branding company based in Los Angeles, California and Kharar, India. The team focuses on branding, IT staff augmentation, custom software development, mobile app development, and more.",,,,,,"Los Angeles, CA",50 - 249 employees,Undisclosed
OM SOLUTIONZ PVT LTD,artificial-intelligence,,,,,,,"Lahore, Pakistan",50 - 249 employees,"$1,000+"
Unite,artificial-intelligence,,,,,,,"Istanbul, Turkey",50 - 249 employees,Undisclosed
ATH Infosystems,artificial-intelligence,,,,,,,,50 - 249 employees,"$10,000+"
MLE SYSTEMS,artificial-intelligence,,,,,,,"Jaipur, India",50 - 249 employees,"$10,000+"
IT FUTURE FARM SRL,artificial-intelligence,"IT FUTURE FARM SRL, a application development company, is headquartered in Codru, Moldova and New York, New York. The midsize agency was founded in 2020. Their services include mobile app development, IT strategy consulting, web development, blockchain, and more.",5.0,(1 Reviews),,IT FUTURE FARM SRL developed a custom software to streamline an accounting services company's workflow. They built the client's software that automates the processing of a large number of documents.,,"Codru, Moldova",50 - 249 employees,"$50,000+"
Digiscape Tech Solutions Ltd.,artificial-intelligence,,,,,,,"Noida, India",50 - 249 employees,"$10,000+"
Lobster Technologies,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Medical']","Tigard, OR",50 - 249 employees,"$25,000+"
Nickel Red Solutions (Pvt) Ltd.,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'eCommerce', 'Financial services', 'Energy & natural resources']","Colombo, Sri Lanka","1,000 - 9,999 employees","$250,000+"
Datasack,artificial-intelligence,,,,,,"['Advertising & marketing', 'Medical', 'Information technology']","Karur, India",50 - 249 employees,"$1,000+"
thoughtful,artificial-intelligence,,,,,,,"Chicago, IL",50 - 249 employees,Undisclosed
Entexy,artificial-intelligence,Entexy is a midsize application development firm established in 2012. Their team offers mobile app development. The company is based in.,,,,,,"Miami Beach, FL",50 - 249 employees,"$25,000+"
ExpertsCloud,artificial-intelligence,"ExpertsCloud, a web development company, was established in 2020. The firm offers web development, mobile app development, and Artificial Intelligence and has a midsize team.",,,,,"['Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Real estate', 'Supply Chain, Logistics, and Transport']","Lahore, Pakistan",50 - 249 employees,"$10,000+"
Observance Solutions Pvt Ltd,artificial-intelligence,,,,,,,"Lucknow, India",50 - 249 employees,"$1,000+"
EngineRoom.io®,artificial-intelligence,,,,,,"['Business services', 'Financial services', 'Government', 'Medical']","Alexandria, Australia",2 - 9 employees,Undisclosed
Sysamic,artificial-intelligence,,,,,,,"Shibuya City, Japan",2 - 9 employees,"$5,000+"
iDevTeam,artificial-intelligence,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure']",Poland,2 - 9 employees,"$5,000+"
Suhrad InfoTech,artificial-intelligence,,,,,,,"Vadodara, India",2 - 9 employees,Undisclosed
Rassvet,artificial-intelligence,"Rassvet is a custom software development company. Founded in 2009, the team offers custom software development, ux/ui design, mobile app development, web development, and more. Their small firm is København, Denmark-based.",,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Utilities']","København, Denmark",2 - 9 employees,"$5,000+"
Smartwebzone,artificial-intelligence,,,,,,,"Chandigarh, India",2 - 9 employees,"$1,000+"
Bitdom Ltd.-  Python Agency,artificial-intelligence,,,,,,,"to, Poland",2 - 9 employees,"$10,000+"
Ultima Milla Software,artificial-intelligence,,,,,,,"Mendoza, Argentina",2 - 9 employees,"$1,000+"
Techath,artificial-intelligence,,,,,,,"Coimbatore, India",2 - 9 employees,"$5,000+"
InDigital Group,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,"$1,000+"
Become Digital Today,artificial-intelligence,,,,,,,Philippines,2 - 9 employees,"$1,000+"
Pure Labs,artificial-intelligence,,,,,,,"München, Germany",2 - 9 employees,"$25,000+"
Bluejireh,artificial-intelligence,,,,,,,"Birmingham, AL",2 - 9 employees,Undisclosed
CKP Media,artificial-intelligence,,,,,,,"New York, NY",2 - 9 employees,Undisclosed
Aptic Consulting,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce']","Las Vegas, NV",2 - 9 employees,"$5,000+"
Techavia IT Solutions,artificial-intelligence,,,,,,"['Business services', 'eCommerce', 'Financial services', 'Information technology']","Cuttack, India",2 - 9 employees,"$1,000+"
Deep Fork Technology,artificial-intelligence,"Based in Oklahoma City, Oklahoma, Deep Fork Technology is a software development company. They focus on custom software development, Artificial Intelligence, mobile app development, enterprise app modernization, and more and were launched in 2013.",,,,,"['Financial services', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Non-profit']","Oklahoma City, OK",2 - 9 employees,"$10,000+"
Kazap Technologies LTD,artificial-intelligence,"Software development firm Kazap Technologies LTD was founded in 2012. They are in London, United Kingdom and have a small team. Kazap Technologies LTD provides custom software development, enterprise app modernization, Artificial Intelligence, BI & big data consulting & SI, and more.",,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Government', 'Information technology', 'Telecommunications']","London, United Kingdom",2 - 9 employees,"$10,000+"
Reputation Guards,artificial-intelligence,,5.0,(2 Reviews),,Reputation Guards provided cybersecurity services for a business services company. The team handled the client's online reputation.,"['Information technology', 'Legal']","Chicago, IL",2 - 9 employees,"$1,000+"
Zebra Marketing Solutions,artificial-intelligence,,,,,,,"Houston, TX",2 - 9 employees,Undisclosed
LūME Sales & Marketing Agency,artificial-intelligence,,,,,,,"Woodstock, GA",2 - 9 employees,Undisclosed
EV Advisory,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Real estate']","Ottawa, Canada",2 - 9 employees,"$1,000+"
TeamLepisode,artificial-intelligence,,,,,,,"kwangju, South Korea",10 - 49 employees,"$10,000+"
