company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Innover Consulting,cloud-consulting,"Cloud consulting & SI company Innover Consulting is located in Houston, Texas. The small firm was founded in 2017. Their team provides cloud consulting & SI, IT managed services, cybersecurity, IT strategy consulting, and more.",,,,,,"Houston, TX",2 - 9 employees,"$5,000+"
Colorado Cloud Company,cloud-consulting,,,,,,,"Denver, ",2 - 9 employees,Undisclosed
DJSWebDesign,cloud-consulting,,,,,,,"Wilmington, DE",2 - 9 employees,Undisclosed
IT Integrity,cloud-consulting,,,,,,,"Wilmington, DE",2 - 9 employees,Undisclosed
Nimble Systems,cloud-consulting,,,,,,,"Ann Arbor, MI",2 - 9 employees,Undisclosed
Mella Communication Technology PLC,cloud-consulting,,,,,,,"Addis Ababa, Ethiopia",2 - 9 employees,Undisclosed
"Spot Tech, Inc.",cloud-consulting,,,,,,,"Tacoma, WA",2 - 9 employees,Undisclosed
Infotech Way,cloud-consulting,,,,,,,"West Palm Beach, FL",2 - 9 employees,Undisclosed
Cube Accountants,cloud-consulting,,,,,,,"Manchester, ",2 - 9 employees,Undisclosed
Barcelona Accounting,cloud-consulting,,,,,,,"Barcelona, Spain",2 - 9 employees,Undisclosed
Akerland Technology Solutions,cloud-consulting,,,,,,,"Stockton, CA",2 - 9 employees,Undisclosed
Signify,cloud-consulting,,,,,,,"München, Germany",2 - 9 employees,Undisclosed
devTicon,cloud-consulting,"DevTicon is a Kraków, Poland-based software development company. The company focuses on custom software development, mobile app development, web development, cloud consulting & SI, and more and is small.The company was launched in 2019.",,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Information technology']","Kraków, Poland",2 - 9 employees,"$5,000+"
Intron,cloud-consulting,,,,,,,"Red Bank, NJ",2 - 9 employees,Undisclosed
Total Cover IT,cloud-consulting,,,,,,,"Parsippany-Troy Hills, NJ",2 - 9 employees,Undisclosed
Berry Cloud Ltd,cloud-consulting,,,,,,"['Education', 'Government', 'Medical', 'Information technology']","London  , United Kingdom",2 - 9 employees,"$5,000+"
Synex Technology Solutions,cloud-consulting,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Dental', 'Financial services', 'Medical', 'Hospitality & leisure', 'Legal', 'Manufacturing', 'Real estate']","Pembroke Pines, FL",2 - 9 employees,"$1,000+"
Techonomics,cloud-consulting,,,,,,"['Medical', 'Legal Cannabis', 'Non-profit', 'Retail']","Los Angeles, CA",2 - 9 employees,"$5,000+"
TECHY INNOVATIONS LLC,cloud-consulting,,,,,,,"Ashburn, VA",2 - 9 employees,Undisclosed
"GMG ArcData, LLC",cloud-consulting,,,,,,,"San Antonio, TX",2 - 9 employees,Undisclosed
Brainstorm Labs,cloud-consulting,,,,,,,"Lee's Summit, MO",2 - 9 employees,Undisclosed
Click Video LLC,cloud-consulting,,,,,,,"Scranton, PA",2 - 9 employees,Undisclosed
International System Strategies,cloud-consulting,,,,,,,"Atlanta, GA",2 - 9 employees,Undisclosed
iCare Technology Geeks,cloud-consulting,,,,,,,"Atlanta, GA",2 - 9 employees,Undisclosed
"Enterprise e-Support, Inc.",cloud-consulting,,,,,,,"Springfield, VA",2 - 9 employees,Undisclosed
Fantom Corporation,cloud-consulting,,,,,,,"Tysons, VA",2 - 9 employees,Undisclosed
Generalsoft Corporation,cloud-consulting,,,,,,,"Seattle, WA",2 - 9 employees,Undisclosed
Integotec,cloud-consulting,,,,,,"['Business services', 'Dental', 'Education', 'Financial services', 'Government', 'Medical', 'Non-profit', 'Retail']","Roseburg, OR",2 - 9 employees,"$1,000+"
AVERIO Connect GmbH,cloud-consulting,,,,,,"['Business services', 'Information technology', 'Manufacturing']","Hamburg, Germany",2 - 9 employees,"$5,000+"
Harmony Group Atlanta,cloud-consulting,,,,,,,"Kennesaw, GA",2 - 9 employees,Undisclosed
ARM Infoway,cloud-consulting,,,,,,,India,2 - 9 employees,Undisclosed
Keule Digital,cloud-consulting,"Software development firm Keule Digital was launched in 2019. Their small team is located in Las Condes, Chile and focuses on custom software development, cloud consulting & SI, IT managed services, IT strategy consulting, and more.",,,,,,"Las Condes, Chile",2 - 9 employees,Undisclosed
Onetech360 IT Support,cloud-consulting,,,,,,"['Education', 'Financial services', 'Hospitality & leisure', 'Legal', 'Non-profit', 'Real estate']","New York, NY",2 - 9 employees,"$1,000+"
Rohan Girdhani - Tech & Management Consultant,cloud-consulting,"Located in Jaipur, India, Rohan Girdhani - Tech & Management Consultant is an IT strategy consulting company. The small firm was launched in 2017. Their team specializes in IT strategy consulting, cloud consulting & SI, cybersecurity, business consulting, and more.",,,,,"['Business services', 'Information technology']","Jaipur, India",2 - 9 employees,"$1,000+"
Sersy Associates Ltd,cloud-consulting,"Small software development company Sersy Associates Ltd, is based in London, United Kingdom. Established in 2012, the team provides custom software development, cloud consulting & SI, IoT development, cybersecurity, and more.",,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Information technology', 'Supply Chain, Logistics, and Transport']","London, United Kingdom",2 - 9 employees,"$5,000+"
LumiMinds Inc | Chicago Software Company,cloud-consulting,"SEO agency LumiMinds Inc | Chicago Software Company is in Chicago, Illinois. The small agency was established in 2018. Their team focuses on search engine optimization, IT strategy consulting, cloud consulting & SI, web development, and more.",,,,,,"Chicago, IL",2 - 9 employees,"$1,000+"
Pinakinit,cloud-consulting,,,,,,,"Wilmington, DE",2 - 9 employees,"$50,000+"
COBALTO SOFTWARE LAB SAS,cloud-consulting,"COBALTO SOFTWARE LAB SAS is a small software development firm. The Medellín, Colombia-based company was launched in 2015. Their services include custom software development, BI & big data consulting & SI, and cloud consulting & SI.",,,,,,"Medellín, Colombia",2 - 9 employees,Undisclosed
TSGroup S.A.S.,cloud-consulting,"Digital strategy company TSGroup S.A.S. Was launched in 2003. Based in Medellín, Colombia, their small team specializes in digital strategy, IT strategy consulting, cloud consulting & SI, web development, and more.",,,,,,"Medellín, Colombia",2 - 9 employees,Undisclosed
Constellation Inc.,cloud-consulting,,,,,,,"Reston, VA",2 - 9 employees,Undisclosed
Isaana Tax LLC,cloud-consulting,"Isaana Tax LLC, an accounting company, was established in 2015. The agency offers accounting, cloud consulting & SI, and business consulting and has a small team. The agency is based in Peoria, Illinois.",,,,,,"Peoria, IL",2 - 9 employees,Undisclosed
True Vision Tech,cloud-consulting,"True Vision Tech, a business intelligence company, is based in Rockville, Maryland. The small team provides BI & big data consulting & SI, cloud consulting & SI, IT managed services, and custom software development and was founded in 2017.",,,,,"['Information technology', 'Telecommunications']","Rockville, MD",2 - 9 employees,Undisclosed
Thybit,cloud-consulting,,,,,,,"Ostrava, Czech Republic",2 - 9 employees,"$1,000+"
Candit,cloud-consulting,,,,,,,"Taastrup, Denmark",2 - 9 employees,Undisclosed
Crockwell Solutions,cloud-consulting,,,,,,,"Farnham, United Kingdom",2 - 9 employees,"$5,000+"
Prominent Global Solutions,cloud-consulting,,,,,,,"Washington, DC",2 - 9 employees,Undisclosed
Simeon Cloud LLC,cloud-consulting,,,,,,,"San Jose, CA",2 - 9 employees,"$10,000+"
Setup4,cloud-consulting,,,,,,,"Endeavour Hills, Australia",2 - 9 employees,"$1,000+"
GVS IT Services,cloud-consulting,,,,,,,"Jacksonville, FL",2 - 9 employees,Undisclosed
Humanata Inc.,cloud-consulting,"Humanata Inc. Is a data analytics company. They are located in Ottawa, Canada and have a small team. Their services include BI & big data consulting & SI, Artificial Intelligence, and cloud consulting & SI. The firm was established in 2021.",,,,,,"Ottawa, Canada",2 - 9 employees,Undisclosed
Superien Technology Managed IT,cloud-consulting,,,,,,,"Clackamas, OR",2 - 9 employees,"$1,000+"
Infotech,cloud-consulting,,,,,,,"St. John's, Canada",2 - 9 employees,Undisclosed
Iron Dome,cloud-consulting,,,,,,,"Walton-on-Thames, United Kingdom",2 - 9 employees,"$5,000+"
"Evee Consulting Group, LLC",cloud-consulting,,,,,,,"Boston, MA",2 - 9 employees,Undisclosed
YohDev,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'Manufacturing']","Winston-Salem, NC",2 - 9 employees,"$5,000+"
FUJIFILM CodeBlue Australia,cloud-consulting,,,,,,,"Macquarie Park, Australia",50 - 249 employees,"$1,000+"
Securelytics Sdn Bhd,cloud-consulting,,,,,,,"Petaling Jaya, Malaysia",10 - 49 employees,"$50,000+"
Westgate IT,cloud-consulting,,,,,,['Information technology'],"Bath, United Kingdom",50 - 249 employees,"$5,000+"
MIR Digital Solutions,cloud-consulting,,,,Rogers; Bell; 6 Harmonics; DMC Mining Services,,"['Financial services', 'Telecommunications']","Vaughan, Canada",50 - 249 employees,"$5,000+"
PCG Systems,cloud-consulting,"Established in 2010, PCG Systems is a small IT managed services company based in Denver, Colorado. Their services include IT managed services, IT strategy consulting, cloud consulting & SI, cybersecurity, and more.",,,,,"['Business services', 'Financial services', 'Government', 'Medical', 'Legal', 'Manufacturing', 'Energy & natural resources']","Denver, CO",10 - 49 employees,Undisclosed
Big Water Technologies,cloud-consulting,,,,,,,"Southfield, MI",10 - 49 employees,"$5,000+"
Indianmesh Pvt. Ltd.,cloud-consulting,,,,,,"['Consumer products & services', 'Information technology', 'Retail']","Zirakpur, India",50 - 249 employees,"$1,000+"
Xcomm,cloud-consulting,,,,,,,"Oxted, United Kingdom",Freelancer employees,"$5,000+"
Syscom Distributions LLC,cloud-consulting,,,,,,"['Education', 'Financial services', 'Government', 'Hospitality & leisure', 'Energy & natural resources', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Dubai, United Arab Emirates",50 - 249 employees,"$5,000+"
Global Enterprise Networks,cloud-consulting,"Global Enterprise Networks is a midsize custom software development firm headquartered in Nottingham, United Kingdom. Established in 1992, the team provides custom software development, BI & big data consulting & SI, voice services, cloud consulting & SI, and more.",,,,,"['Business services', 'Financial services', 'Government', 'Medical', 'Information technology', 'Legal', 'Manufacturing', 'Non-profit', 'Utilities']","Nottingham, United Kingdom",50 - 249 employees,"$1,000+"
gravity9,cloud-consulting,"Gravity 9 is a small custom software development firm. The Birmingham, United Kingdom-based firm was founded in 2018. Their team provides custom software development, BI & big data consulting & SI, blockchain, and cloud consulting & SI.",,,,,"['Government', 'Energy & natural resources', 'Real estate', 'Telecommunications']","Birmingham, United Kingdom",50 - 249 employees,"$75,000+"
Trace Width Technology Solutions LLC,cloud-consulting,,,,,,,"Clearwater, FL",Freelancer employees,Undisclosed
Exence,cloud-consulting,"IT strategy consulting company Exence was launched in 2012. They are located in Bielany Wrocławskie, Poland and have a midsize team. Their services include IT strategy consulting, custom software development, HR services, cloud consulting & SI, and more.",,,,,"['Automotive', 'Business services', 'Financial services', 'Information technology', 'Telecommunications', 'Utilities']","Bielany Wrocławskie, Poland",50 - 249 employees,"$25,000+"
Niyuj,cloud-consulting,,,,,,,"Pune, India",50 - 249 employees,"$25,000+"
Smaartt Digital Consulting,cloud-consulting,,,,,,"['Arts, entertainment & music', 'Automotive', 'Consumer products & services', 'eCommerce', 'Education', 'Government', 'Medical', 'Information technology', 'Real estate', 'Retail']","Dubai, United Arab Emirates",50 - 249 employees,Undisclosed
"Estes, Inc.",cloud-consulting,"In Owings, Maryland, Estes, Inc. Is a software development firm. The small team focuses on custom software development, cloud consulting & SI, cybersecurity, BI & big data consulting & SI, and more. The firm was established in 1999.",,,,,"['Business services', 'Information technology', 'Manufacturing', 'Telecommunications']","Owings, MD",Freelancer employees,Undisclosed
Realware LLC,cloud-consulting,"Custom software development company Realware LLC is located in Longmont, Colorado. The midsize company was established in 1999. Their services include custom software development, cloud consulting & SI, conversion optimization, CRM consulting and SI, and more.",,,,,['Information technology'],"Longmont, CO",50 - 249 employees,Undisclosed
WorkNest,cloud-consulting,,,,,,,"Kyiv, Ukraine",50 - 249 employees,Undisclosed
Magic FinServ,cloud-consulting,,,,,,['Financial services'],"New York, NY",50 - 249 employees,"$5,000+"
Assemble,cloud-consulting,,,,,,"['Arts, entertainment & music', 'eCommerce', 'Medical', 'Hospitality & leisure', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Seattle, WA",50 - 249 employees,"$10,000+"
DivergeIT,cloud-consulting,,,,,,"['Arts, entertainment & music', 'Business services', 'Consumer products & services', 'Education', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Retail', 'Telecommunications']","Torrance, CA",50 - 249 employees,"$5,000+"
SISGAIN,cloud-consulting,,,,,,,"Toronto, Canada",50 - 249 employees,"$10,000+"
JS Computek LLC,cloud-consulting,,,,,,,"Columbia, MO",50 - 249 employees,"$1,000+"
MetaPhase Consulting LLC,cloud-consulting,,,,,,,"Reston, VA",50 - 249 employees,Undisclosed
ENICA Global Solutions,cloud-consulting,,,,,,,"Chantilly, VA",50 - 249 employees,Undisclosed
Refactory,cloud-consulting,,,,Keller Williams; MNC; Lion Parcel; IDN Media,,"['Consumer products & services', 'eCommerce', 'Education', 'Government', 'GPS, Navigation & GIS', 'Medical', 'Information technology', 'Media', 'Energy & natural resources', 'Real estate']","Sleman, Indonesia",50 - 249 employees,"$5,000+"
Castellum Labs,cloud-consulting,,,,,,,"Hyderabad, India",50 - 249 employees,"$10,000+"
Leaping Frog Solutions,cloud-consulting,,,,,,,"Navi Mumbai, India",50 - 249 employees,"$1,000+"
Clouds on Mars,cloud-consulting,"Clouds on Mars is a big data analytics company. They focus on BI & big data consulting & SI, other IT consulting and SI, ux/ui design, cloud consulting & SI, and more and were established in 2017. Their midsize team is Warszawa, Poland-based.",,,,,,"Warszawa, Poland",50 - 249 employees,Undisclosed
Adjacent Solutions,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport']","Richardson, TX",50 - 249 employees,"$10,000+"
Mobrilz Technologies,cloud-consulting,,,,,,,"Noida, India",50 - 249 employees,"$1,000+"
Crestt Sp. z.o.o,cloud-consulting,,,,,,"['Financial services', 'Media', 'Telecommunications', 'Supply Chain, Logistics, and Transport', 'Utilities']","Warszawa, Poland",50 - 249 employees,"$25,000+"
Go-ERP,cloud-consulting,,,,,,,"Avon, United Kingdom",50 - 249 employees,"$1,000+"
Network Titan,cloud-consulting,,,,,,"['Financial services', 'Government', 'Medical', 'Legal', 'Manufacturing', 'Real estate']","San Diego, CA",10 - 49 employees,"$1,000+"
CapregSoft,cloud-consulting,,,,,,"['Business services', 'Information technology']","Wah, Pakistan",10 - 49 employees,"$1,000+"
Future Tech Lancer,cloud-consulting,,,,,,"['Automotive', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Government', 'Medical', 'Information technology', 'Manufacturing', 'Telecommunications']","Gurugram, India",2 - 9 employees,"$1,000+"
NaharSoftBD,cloud-consulting,,,,,,,Bangladesh,2 - 9 employees,"$5,000+"
Benchmark IT Services,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Information technology', 'Legal', 'Telecommunications']","Burwood, Australia",2 - 9 employees,"$1,000+"
CartPilot,cloud-consulting,,,,,,,"Chicago, IL",2 - 9 employees,"$10,000+"
NOYNIM IT Solutions,cloud-consulting,"In Denver, Colorado, NOYNIM IT Solutions is an IT managed services company. The small team specializes in IT managed services, IT strategy consulting, and cloud consulting & SI and was founded in 2006.",,,,,"['Business services', 'Financial services', 'Government', 'Information technology', 'Legal', 'Manufacturing', 'Energy & natural resources']","Denver, CO",10 - 49 employees,"$5,000+"
